codBairro,bairro,codLocalidade,municipio,codMunicipioIBGE
14484,JARDIM TROPICAL,735,Itapira,3522604
14485,JARDIM TROPICAL,741,Itaquaquecetuba,3523107
14486,JARDIM TROPICAL,708,Lins,3527108
14487,JARDIM TROPICAL,659,Marília,3529005
14488,JARDIM TROPICAL,678,Mogi Mirim,3530805
14489,JARDIM TROPICAL,588,Ourinhos,3534708
14490,JARDIM TROPICAL,508,Presidente Prudente,3541406
14491,JARDIM TROPICAL,412,São Paulo,3550308
14492,JARDIM TROPICAL,270,Gurupi,1709500
14493,JARDIM TROPICAL,2236,Sarandi,4126256
14494,JARDIM TROPICAL,431,Sorocaba,3552205
14495,JARDIM TROPICAL,4732,Novo Gama,5215231
14496,JARDIM TROPICAL,2403,Londrina,4113700
14497,JARDIM TROPICAL,1865,Boa Vista,1400100
14498,JARDIM TROPICAL I,2538,Campo Mourão,4104303
14499,JARDIM TROPICAL II,2538,Campo Mourão,4104303
14500,JARDIM TROPICAL II,811,Franca,3516200
14502,JARDIM TRUSSARDI,412,São Paulo,3550308
14504,JARDIM TUÃ,412,São Paulo,3550308
14505,JARDIM TUCUNDUVA,874,Carapicuíba,3510609
14506,Jardim Tupã,943,Barueri,3505708
14508,Jardim Tupã,412,São Paulo,3550308
14510,JARDIM TUPANCI,943,Barueri,3505708
14511,JARDIM TUPI,2529,Cambé,4103701
14513,JARDIM TUPI,861,Campinas,3509502
14514,JARDIM TUPI,412,São Paulo,3550308
14515,JARDIM TUPIARA,2174,Belford Roxo,3300456
14516,Jardim Tupinambá,2381,Maringá,4115200
14517,Jardim Tupinambá,431,Sorocaba,3552205
14518,JARDIM TURMALINAS,485,Santa Bárbara D´Oeste,3545803
14519,JARDIM TURQUESA,412,São Paulo,3550308
14520,JARDIM TV,946,Bauru,3506003
14521,JARDIM TV,806,Ferraz de Vasconcelos,3515707
14522,JARDIM TV MORENA,3527,Campo Grande,5002704
14523,JARDIM UBATÃ,3460,Cuiabá,5103403
14524,JARDIM UBERABA,3625,Uberaba,3170107
14525,JARDIM UBERABA,412,São Paulo,3550308
14526,JARDIM UBIRAJARA (ZONA LESTE),412,São Paulo,3550308
14527,JARDIM UBIRAJARA (ZONA SUL),412,São Paulo,3550308
14528,JARDIM UBIRAMA,705,Lençóis Paulista,3526803
14530,JARDIM UIRÁ,469,São José dos Campos,3549904
14531,JARDIM UIRAPURÚ,3527,Campo Grande,5002704
14533,JARDIM UIRAPURU,768,Guarulhos,3518800
14534,JARDIM UIRAPURU,412,São Paulo,3550308
14535,JARDIM UIRAPURU,978,Araraquara,3503208
14536,JARDIM UIRAPURU II,978,Araraquara,3503208
14538,JARDIM UMARIZAL,412,São Paulo,3550308
14539,JARDIM UMUARAMA,3263,Redenção,1506138
14541,JARDIM UMUARAMA,412,São Paulo,3550308
14543,Jardim Umuarama II,3460,Cuiabá,5103403
14544,JARDIM UMUARAMA,791,Indaiatuba,3520509
14547,Jardim União,2529,Cambé,4103701
14548,Jardim União,2226,Telêmaco Borba,4127106
14549,Jardim União,2211,Umuarama,4128104
14550,Jardim União,1306,Criciúma,4204608
14552,Jardim União,813,Franco da Rocha,3516408
14553,Jardim União,708,Lins,3527108
14554,Jardim União,479,Salto,3545209
14555,Jardim União,412,São Paulo,3550308
14556,Jardim União,342,Valinhos,3556206
14557,Jardim União,353,Votorantim,3557006
14558,JARDIM UNIÃO DA VITÓRIA,2403,Londrina,4113700
14559,JARDIM UNIÃO DA VITÓRIA II,2403,Londrina,4113700
14561,JARDIM UNISERVE,412,São Paulo,3550308
14562,JARDIM UNIVERSAL,2236,Sarandi,4126256
14563,JARDIM UNIVERSAL,978,Araraquara,3503208
14565,JARDIM UNIVERSIDADE,2581,Arapongas,4101507
14566,JARDIM UNIVERSIDADE PINHEIROS,412,São Paulo,3550308
14567,Jardim Universitário,3640,Sete Lagoas,3167202
14568,Jardim Universitário,3539,Dourados,5003702
14569,Parque Residencial Universitário,3379,Rondonópolis,5107602
14570,Jardim Universitário,2581,Arapongas,4101507
14571,Jardim Universitário,2381,Maringá,4115200
14572,Jardim Universitário,2211,Umuarama,4128104
14574,Jardim Universitário,979,Araras,3503307
14575,Jardim Universitário,902,Botucatu,3507506
14576,Jardim Universitário,753,Jaboticabal,3524303
14577,Jardim Universitário,659,Marília,3529005
14579,Jardim Universitário,3460,Cuiabá,5103403
14580,JARDIM UNIVERSO,2381,Maringá,4115200
14582,JARDIM UNIVERSO,676,Mogi das Cruzes,3530607
14583,JARDIM UNIVERSO,973,Araçatuba,3502804
14584,JARDIM UNIVERSO,342,Valinhos,3556206
14585,JARDIM URANO,468,São José do Rio Preto,3549805
14586,JARDIM URUGUAI,861,Campinas,3509502
14588,Jardim Urupês,468,São José do Rio Preto,3549805
14589,JARDIM UTINGA,446,Santo André,3547809
14590,JARDIM V GRANDE,734,Itapevi,3522505
14591,JARDIM VAGLIENGO,812,Francisco Morato,3516309
14594,JARDIM VALE AZUL,2403,Londrina,4113700
14595,JARDIM VALE DA LUA,385,Tatuí,3554003
14597,JARDIM VALE DAS ROSAS,978,Araraquara,3503208
14598,JARDIM VALE DAS VIRTUDES,412,São Paulo,3550308
14599,JARDIM VALE DO CEDRO,2403,Londrina,4113700
14601,JARDIM VALE DO SOL,2580,Apucarana,4101408
14602,JARDIM VALE DO SOL,2478,Foz do Iguaçu,4108304
14603,JARDIM VALE DO SOL,952,Birigüi,3506508
14604,JARDIM VALE DO SOL,508,Presidente Prudente,3541406
14605,JARDIM VALE DO SOL,460,São João da Boa Vista,3549102
14606,JARDIM VALE DO SOL,468,São José do Rio Preto,3549805
14607,JARDIM VALE DO SOL,469,São José dos Campos,3549904
14609,JARDIM VALE DO SOL,588,Ourinhos,3534708
14610,JARDIM VALE DO SOL,412,São Paulo,3550308
14611,JARDIM VALE DO VERDE,941,Barretos,3505500
14612,JARDIM VALE DOS IPÊS,3582,Varginha,3170701
14613,JARDIM VALE VERDE,2403,Londrina,4113700
14614,JARDIM VALE VERDE,870,Capão Bonito,3510203
14615,JARDIM VALE VERDE,588,Ourinhos,3534708
14616,JARDIM VALE VERDE,508,Presidente Prudente,3541406
14617,JARDIM VALE VERDE II,508,Presidente Prudente,3541406
14619,Jardim Valença,342,Valinhos,3556206
14620,Jardim Valença,791,Indaiatuba,3520509
14621,JARDIM VALENTIM,806,Ferraz de Vasconcelos,3515707
14622,JARDIM VALÉRIA,768,Guarulhos,3518800
14624,JARDIM VALO VELHO,731,Itapecerica da Serra,3522208
14625,JARDIM VALO VERDE,857,Embu das Artes,3515004
14626,Jardim Valparaíso,741,Itaquaquecetuba,3523107
14627,JARDIM VALPARAISO,412,São Paulo,3550308
14628,JARDIM VALQUIRIA,412,São Paulo,3550308
14629,JARDIM VANESSA,704,Leme,3526704
14630,JARDIM VANESSA,706,Limeira,3526902
14631,JARDIM VANIA,2322,Paranavaí,4118402
14632,JARDIM VÂNIA MARIA,946,Bauru,3506003
14634,JARDIM VARAN,435,Suzano,3552502
14636,JARDIM VARGINHA,412,São Paulo,3550308
14637,JARDIM VASCO DA GAMA,2478,Foz do Iguaçu,4108304
14639,JARDIM VASCONCELOS,806,Ferraz de Vasconcelos,3515707
14640,JARDIM VASSOURAS,812,Francisco Morato,3516309
14641,JARDIM VASSOURAS I,812,Francisco Morato,3516309
14642,JARDIM VASSOURAS II,812,Francisco Morato,3516309
14643,JARDIM VAZ DE LIMA,412,São Paulo,3550308
14644,JARDIM VAZAMI,857,Embu das Artes,3515004
14645,JARDIM VAZANI,412,São Paulo,3550308
14646,JARDIM VEDA,2142,Itaguaí,3302007
14647,JARDIM VELHO SANAZAR,686,Jandira,3525003
14648,JARDIM VENEZA,4877,Aparecida de Goiânia,5201405
14649,JARDIM VENEZA,3100,João Pessoa,2507507
14651,JARDIM VENEZA,2478,Foz do Iguaçu,4108304
14652,JARDIM VENEZA,2337,Piraquara,4119509
14653,JARDIM VENEZA,2107,Volta Redonda,3306305
14654,JARDIM VENEZA,811,Franca,3516200
14655,JARDIM VENEZA,676,Mogi das Cruzes,3530607
14656,JARDIM VENEZA,978,Araraquara,3503208
14657,JARDIM VENEZA,458,São Carlos,3548906
14658,JARDIM VENEZA,562,Pirassununga,3539301
14659,JARDIM VENEZA (ZONA RURAL),468,São José do Rio Preto,3549805
14660,JARDIM VERA,768,Guarulhos,3518800
14661,Vera Cruz,4217,Contagem,3118601
14662,JARDIM VERA CRUZ,3379,Rondonópolis,5107602
14663,JARDIM VERA CRUZ,2322,Paranavaí,4118402
14664,JARDIM VERA CRUZ,930,Avaré,3504503
14665,JARDIM VERA CRUZ,696,Jundiaí,3525904
14667,JARDIM VERA CRUZ,431,Sorocaba,3552205
14668,JARDIM VERA CRUZ,412,São Paulo,3550308
14669,JARDIM VERA CRUZ (PARELHEIROS),412,São Paulo,3550308
14670,JARDIM VERA CRUZ II,4217,Contagem,3118601
14671,JARDIM VERA CRUZ III,811,Franca,3516200
14672,JARDIM VERA CRUZ(ZONA LESTE),412,São Paulo,3550308
14673,JARDIM VERA CRUZ(ZONA SUL),412,São Paulo,3550308
14675,JARDIM VERA REGINA,862,Campo Limpo Paulista,3509601
14676,JARDIM VERANEIO,3527,Campo Grande,5002704
14677,JARDIM VERANEIO,2478,Foz do Iguaçu,4108304
14678,JARDIM VERÃO,2236,Sarandi,4126256
14680,JARDIM VERGUEIRO,431,Sorocaba,3552205
14681,JARDIM VERGUEIRO,412,São Paulo,3550308
14682,JARDIM VERGUEIRO (SACOMÃ),412,São Paulo,3550308
14683,JARDIM VERMELHÃO,768,Guarulhos,3518800
14684,JARDIM VERONA,3760,Ribeirão das Neves,3154606
14685,JARDIM VERÔNIA,412,São Paulo,3550308
14686,JARDIM VERTONI,879,Catanduva,3511102
14688,JARDIM VIADUTO (VILA XAVIER),978,Araraquara,3503208
14689,JARDIM VIAGEM,773,Hortolândia,3519071
14691,JARDIM VIANA,741,Itaquaquecetuba,3523107
14692,JARDIM VIANA,412,São Paulo,3550308
14694,JARDIM VICO,806,Ferraz de Vasconcelos,3515707
14695,JARDIM VICTÓRIA,731,Itapecerica da Serra,3522208
14696,JARDIM VICTÓRIA,677,Mogi Guaçu,3530706
14697,JARDIM VICTÓRIO ANTÔNIO DE SANTI II,978,Araraquara,3503208
14698,JARDIM VIDA NOVA,3527,Campo Grande,5002704
14701,JARDIM VIDEIRA,2322,Paranavaí,4118402
14702,JARDIM VIEIRA,468,São José do Rio Preto,3549805
14703,JARDIM VIEIRA,412,São Paulo,3550308
14705,JARDIM VIEIRA DE MORAES,732,Itapetininga,3522307
14706,JARDIM VIEL,433,Sumaré,3552403
14707,JARDIM VIENA,468,São José do Rio Preto,3549805
14708,JARDIM VIENA,2403,Londrina,4113700
14710,JARDIM VILA BOA,4818,Goiânia,5208707
14711,JARDIM VILA CARRÃO,412,São Paulo,3550308
14712,JARDIM VILA FORMOSA,412,São Paulo,3550308
14713,JARDIM VILA GALVÃO,768,Guarulhos,3518800
14714,JARDIM VILA INGLESA,431,Sorocaba,3552205
14715,JARDIM VILA MARIA,689,Jaú,3525300
14716,JARDIM VILA MARIANA,412,São Paulo,3550308
14717,JARDIM VILA NOVA,2164,Duque de Caxias,3301702
14719,JARDIM VILA PARADISO,791,Indaiatuba,3520509
14720,JARDIM VILA REAL,508,Presidente Prudente,3541406
14721,JARDIM VILA RICA,3879,Passos,3147907
14722,JARDIM VILA RICA,2529,Cambé,4103701
14723,JARDIM VILA RICA,2126,Nova Iguaçu,3303500
14724,JARDIM VILA RICA,963,Amparo,3501905
14726,JARDIM VILA RICA,446,Santo André,3547809
14727,JARDIM VILA RICA,460,São João da Boa Vista,3549102
14728,JARDIM VILA RICA,412,São Paulo,3550308
14729,JARDIM VILA RICA,485,Santa Bárbara D´Oeste,3545803
14730,JARDIM VILA RICA - TIRADENTES,2107,Volta Redonda,3306305
14731,JARDIM VILA ROSA,342,Valinhos,3556206
14732,JARDIM VILA SÃO DOMINGOS,431,Sorocaba,3552205
14733,JARDIM VILA VERDE,704,Leme,3526704
14734,JARDIM VILA VERDE I,749,Itu,3523909
14735,JARDIM VILA VERDE II,749,Itu,3523909
14736,JARDIM VILAGE,535,Rio Claro,3543907
14737,JARDIM VILAS BOAS,2403,Londrina,4113700
14738,JARDIM VILAS BOAS,412,São Paulo,3550308
14739,JARDIM VILLAÇA,415,São Roque,3550605
14740,JARDIM VILLAGE,705,Lençóis Paulista,3526803
14741,JARDIM VILLAGE SAINT CLAIRE,431,Sorocaba,3552205
14742,JARDIM VILLAGIO GHIRALDELLI,773,Hortolândia,3519071
14743,JARDIM VILMA,412,São Paulo,3550308
14744,JARDIM VINTE E CINCO DE AGOSTO,2164,Duque de Caxias,3301702
14745,JARDIM VIOLETA,567,Poá,3539806
14746,JARDIM VIRGINIA,812,Francisco Morato,3516309
14747,Jardim Virgínia,767,Guarujá,3518701
14748,Jardim Virgínia,731,Itapecerica da Serra,3522208
14749,Jardim Virgínia,733,Itapeva,3522406
14750,Jardim Virgínia,744,Itatiba,3523404
14751,Jardim Virgínia,659,Marília,3529005
14753,JARDIM VIRGINIA,412,São Paulo,3550308
14754,Jardim Virgínia,438,Taboão da Serra,3552809
14755,JARDIM VIRGINIA BIANCA,412,São Paulo,3550308
14756,JARDIM VISTA ALEGRE,2164,Duque de Caxias,3301702
14757,JARDIM VISTA ALEGRE,861,Campinas,3509502
14758,JARDIM VISTA ALEGRE,862,Campo Limpo Paulista,3509601
14759,JARDIM VISTA ALEGRE,857,Embu das Artes,3515004
14760,JARDIM VISTA ALEGRE,806,Ferraz de Vasconcelos,3515707
14761,JARDIM VISTA ALEGRE,704,Leme,3526704
14762,JARDIM VISTA ALEGRE,706,Limeira,3526902
14763,JARDIM VISTA ALEGRE,659,Marília,3529005
14764,JARDIM VISTA ALEGRE,588,Ourinhos,3534708
14765,JARDIM VISTA ALEGRE,485,Santa Bárbara D´Oeste,3545803
14767,JARDIM VISTA ALEGRE,412,São Paulo,3550308
14768,JARDIM VISTA ALEGRE,3460,Cuiabá,5103403
14769,JARDIM VISTA ALEGRE,952,Birigüi,3506508
14771,JARDIM VISTA ALEGRE (ARCADAS),963,Amparo,3501905
14772,JARDIM VISTA BELA,4818,Goiânia,5208707
14773,JARDIM VISTA LINDA,902,Botucatu,3507506
14774,JARDIM VISTA LINDA,412,São Paulo,3550308
14775,JARDIM VITÁPOLIS,734,Itapevi,3522505
14776,Jardim Vitória,5394,Itabuna,2914802
14777,Jardim Vitória,5334,Juazeiro,2918407
14778,Jardim Vitória,4352,Belo Horizonte,3106200
14779,Jardim Vitória,3830,Poços de Caldas,3151800
14780,Jardim Vitória,3309,Marabá,1504208
14782,Jardim Vitória,2538,Campo Mourão,4104303
14783,Jardim Vitória,2478,Foz do Iguaçu,4108304
14784,Jardim Vitória,2381,Maringá,4115200
14785,Jardim Vitória,2211,Umuarama,4128104
14786,Jardim Vitória,978,Araraquara,3503208
14787,Jardim Vitória,946,Bauru,3506003
14788,Jardim Vitória,862,Campo Limpo Paulista,3509601
14789,Jardim Vitória,767,Guarujá,3518701
14790,Jardim Vitória,659,Marília,3529005
14791,Jardim Vitória,435,Suzano,3552502
14792,Jardim Vitória,3460,Cuiabá,5103403
14793,Jardim Vitória,412,São Paulo,3550308
14794,Jardim Vitória,438,Taboão da Serra,3552809
14795,Jardim Vitória,2529,Cambé,4103701
14796,Jardim Vitória,706,Limeira,3526902
14797,Jardim Vitória,857,Embu das Artes,3515004
14799,JARDIM VITÓRIA (NOVA VENEZA),433,Sumaré,3552403
14800,JARDIM VITÓRIA IV,3830,Poços de Caldas,3151800
14802,Jardim Vitória Régia,468,São José do Rio Preto,3549805
14803,Jardim Vitória Régia,412,São Paulo,3550308
14804,JARDIM VITÓRIA RÉGIA (ZONA NORTE),412,São Paulo,3550308
14805,JARDIM VITÓRIO LUCATO,706,Limeira,3526902
14806,JARDIM VIVAN,412,São Paulo,3550308
14807,JARDIM VIVENDAS,468,São José do Rio Preto,3549805
14810,JARDIM VIVIANE,806,Ferraz de Vasconcelos,3515707
14811,JARDIM VÔ ZEZINHO,2529,Cambé,4103701
14812,JARDIM VOLOBUEFF (NOVA VENEZA),433,Sumaré,3552403
14813,JARDIM WALKÍRIA,468,São José do Rio Preto,3549805
14815,JARDIM WANDA,834,Cotia,3513009
14816,JARDIM WANDA,412,São Paulo,3550308
14817,JARDIM WANDA,438,Taboão da Serra,3552809
14818,JARDIM WANDERLEY,385,Tatuí,3554003
14819,JARDIM WANEL VILLE IV,431,Sorocaba,3552205
14820,JARDIM WANEL VILLE V,431,Sorocaba,3552205
14821,JARDIM WENZEL,535,Rio Claro,3543907
14822,JARDIM WERNER PLAAS,960,Americana,3501608
14823,JARDIM WILLIS,2147,Japeri,3302270
14824,JARDIM WILLIS,2126,Nova Iguaçu,3303500
14825,JARDIM WILMA FLOR,412,São Paulo,3550308
14826,JARDIM XAVANTES,2174,Belford Roxo,3300456
14827,JARDIM XI DE AGOSTO,385,Tatuí,3554003
14829,JARDIM YARA,735,Itapira,3522604
14830,JARDIM YARA,412,São Paulo,3550308
14831,JARDIM YAYA,874,Carapicuíba,3510609
14832,JARDIM YEDA,861,Campinas,3509502
14833,JARDIM YMAY,412,São Paulo,3550308
14834,JARDIM YOLANDA,946,Bauru,3506003
14835,JARDIM YOLANDA,468,São José do Rio Preto,3549805
14837,JARDIM YONE,806,Ferraz de Vasconcelos,3515707
14838,JARDIM YOSHIKAWA,2403,Londrina,4113700
14841,JARDIM ZAIRA,768,Guarulhos,3518800
14842,JARDIM ZAIRA,663,Mauá,3529401
14843,JARDIM ZAIRA,412,São Paulo,3550308
14844,JARDIM ZANIBONI I,677,Mogi Guaçu,3530706
14845,JARDIM ZANIBONI II,677,Mogi Guaçu,3530706
14846,JARDIM ZARA,531,Ribeirão Preto,3543402
14847,JARDIM ZAVANELLA,978,Araraquara,3503208
14848,JARDIM ZÉ PEREIRA,3527,Campo Grande,5002704
14849,Jardim Zélia,741,Itaquaquecetuba,3523107
14851,JARDIM ZELINDA,811,Franca,3516200
14852,JARDIM ZEZO MIGUEL,431,Sorocaba,3552205
14853,JARDIM ZILDA,412,São Paulo,3550308
14854,JARDIM ZIMBARDI,768,Guarulhos,3518800
14855,JARDIM ZINOCA,3582,Varginha,3170701
14856,JARDIM ZULEIKA,4779,Luziânia,5212501
14857,JARDIM ZULMIRA,431,Sorocaba,3552205
14858,JARDIN BONDANÇA,768,Guarulhos,3518800
14859,JARDINLÂNDIA,2125,Nova Friburgo,3303401
14860,Jardinópolis,4352,Belo Horizonte,3106200
14861,Jardinópolis,4157,Divinópolis,3122306
14862,JARDINS,1092,Aracaju,2800308
14863,JARDINS,412,São Paulo,3550308
14864,JARDINS,1485,Santana do Livramento,4317103
14865,JARDINS ATENAS,4818,Goiânia,5208707
14866,JARDINS DE TATUÍ,385,Tatuí,3554003
14867,JARDINS IMPERIAIS,4032,Juiz de Fora,3136702
14868,JARDINS MADRI,4818,Goiânia,5208707
14869,JARDINS PARIS,4818,Goiânia,5208707
14870,JARDINS RECANTO DAS ROSAS,412,São Paulo,3550308
14871,JARDINS TATUÍ,385,Tatuí,3554003
14872,JARDINS VIENA,4877,Aparecida de Goiânia,5201405
14873,JARÍ,5026,Maracanaú,2307650
14874,JARIVATUBA,1230,Joinville,4209102
14875,JATIÚCA,69,Maceió,2704302
14876,Jatobá,3065,Patos,2510808
14877,Jatobá,2882,Olinda,2609600
14878,Jatobá,2852,Petrolina,2611101
14879,Jatobá,2403,Londrina,4113700
14880,Jatobá,4972,Sobral,2312908
14881,JEANNE,3358,Várzea Grande,5108402
14883,JENIPAPEIRO,5026,Maracanaú,2307650
14884,JEQUIEZINHO,5329,Jequié,2918001
14885,JEQUITIBÁ,4940,Aracruz,3200607
14886,JEREISSATI I,5026,Maracanaú,2307650
14887,JEREISSATI II,5026,Maracanaú,2307650
14889,JEREMIAS,3206,Campina Grande,2504009
14890,JERÔNIMO MENDONÇA,4000,Ituiutaba,3134202
14891,JERUMENHA,2403,Londrina,4113700
14892,JERUSALÉM,5158,Teixeira de Freitas,2931350
14893,JESUS DE NAZARÉ,195,Macapá,1600303
14894,JIBRAN EL HADJ,4874,Anápolis,5201108
14895,JIQUIÁ,2858,Recife,2611606
14896,JK,4217,Contagem,3118601
14897,JK,4128,Governador Valadares,3127701
14899,JK,4032,Juiz de Fora,3136702
14900,JK,3870,Pará de Minas,3147105
14901,JK,3640,Sete Lagoas,3167202
14902,JK,1909,Ji-Paraná,1100122
14903,JK,367,Araguaína,1702109
14904,JK,3251,Paragominas,1505502
14905,JK PARQUE INDUSTRIAL NOVA CAPITAL,4874,Anápolis,5201108
14906,JOÁ,2113,Rio de Janeiro,3304557
14907,JOANA D´ARC,2126,Nova Iguaçu,3303500
14908,JOANA D´ARC,3572,Uberlândia,3170206
14909,JOANA LEITE,479,Salto,3545209
14910,JOÃO AGRIPINO,3100,João Pessoa,2507507
14911,JOÃO ALVES,3933,Montes Claros,3143302
14912,JOÃO ANTÔNIO GONÇALVES,4157,Divinópolis,3122306
14913,JOÃO BOSCO TEIXEIRA,4378,Araxá,3104007
14914,JOÃO BOTELHO,3933,Montes Claros,3143302
14915,JOÃO CALIXTO,4372,Araguari,3103504
14916,JOÃO CÂNDIDO,4963,Brasília,5300108
14917,JOÃO COSTA,1230,Joinville,4209102
14918,JOÃO COSTA,753,Jaboticabal,3524303
14919,JOÃO CREVELARO,952,Birigüi,3506508
14920,JOÃO DE BARRO,3379,Rondonópolis,5107602
14921,João de Deus,4481,São Luís,2111300
14922,João de Deus,2852,Petrolina,2611101
14923,JOÃO EDUARDO,17,Rio Branco,1200401
14924,JOÃO EUGÊNIO MIZIARA,941,Barretos,3505500
14925,JOÃO GORDO,3933,Montes Claros,3143302
14926,JOÃO GOULART,4857,Vila Velha,3205200
14927,JOÃO GOULART,1487,Santo Ângelo,4317509
14928,JOÃO GUALBERTO,2320,Paranaguá,4118204
14929,JOÃO MOTA,2955,Caruaru,2604106
14930,JOÃO NOVO,170,Parintins,1303403
14931,João Paulo,4481,São Luís,2111300
14932,João Paulo,1252,Florianópolis,4205407
14933,João Paulo II,5334,Juazeiro,2918407
14934,João Paulo II,4347,Barbacena,3105608
14935,João Paulo II,4157,Divinópolis,3122306
14936,João Paulo II,4067,Itaúna,3133808
14937,João Paulo II,4541,Imperatriz,2105302
14938,João Paulo II,3100,João Pessoa,2507507
14939,JOÃO PAZ,2403,Londrina,4113700
14940,JOÃO PESSOA,1227,Jaraguá do Sul,4208906
14941,João Pinheiro,4352,Belo Horizonte,3106200
14942,João Pinheiro,3830,Poços de Caldas,3151800
14943,JOÃO PIOLI,791,Indaiatuba,3520509
14945,JOÃO RIGUETE,4292,Cataguases,3115300
14946,JOÃO SOARES,5394,Itabuna,2914802
14947,JOÃO VIANA,4579,Caxias,2103000
14948,João XXIII,5334,Juazeiro,2918407
14949,João XXIII,4045,Itabira,3131703
14950,João XXIII,3608,Timóteo,3168705
14951,JOAPIRANGA,342,Valinhos,3556206
14952,JOAQUIM EGÍDIO,861,Campinas,3509502
14953,JOAQUIM PEDROSA,3607,Teófilo Otoni,3168606
14954,JOAQUIM PEREIRA MOCOCA,941,Barretos,3505500
14955,JOAQUIM ROMÃO,5329,Jequié,2918001
14956,JOAQUIM TÁVORA,5072,Fortaleza,2304400
14957,Jóquei Clube,1386,Uruguaiana,4322400
14958,JOCKEY CLUB,941,Barretos,3505500
14959,JOCKEY DE ITAPARICA,4857,Vila Velha,3205200
14960,JOCKEY PARK,3625,Uberaba,3170107
14961,JOHN KENNEDY,3608,Timóteo,3168705
14962,JÓIAS DO VALE DO SOL,3830,Poços de Caldas,3151800
14963,Loteamento Jomabe II,913,Caçapava,3508504
14964,JONAS VEIGA,4352,Belo Horizonte,3106200
14965,JÓQUEI,2608,Teresina,2211001
14966,JÓQUEI CLUB,4874,Anápolis,5201108
14967,Jóquei Clube,5072,Fortaleza,2304400
14968,Jóquei Clube,4372,Araguari,3103504
14969,Jóquei Clube,4032,Juiz de Fora,3136702
14970,Jóquei Clube,2118,São Gonçalo,3304904
14971,Jóquei Clube,1865,Boa Vista,1400100
14972,Jóquei Clube,659,Marília,3529005
14973,Jordanópolis,456,São Bernardo do Campo,3548708
14974,Jordanópolis,412,São Paulo,3550308
14975,JORDÃO,2858,Recife,2611606
14976,JORDOA,4481,São Luís,2111300
14977,JORGE TEIXEIRA,162,Manaus,1302603
14979,JOSA BERNARDINO I,3625,Uberaba,3170107
14980,JOSA BERNARDINO II,3625,Uberaba,3170107
14981,JOSÉ ALCEBÍADES OLIVEIRA,1487,Santo Ângelo,4317509
14982,JOSÉ AMÉRICO DE ALMEIDA,3100,João Pessoa,2507507
14983,JOSÉ AUGUSTO,17,Rio Branco,1200401
14985,José Bonifácio,5072,Fortaleza,2304400
14986,José Bonifacio,412,São Paulo,3550308
14987,JOSÉ BULHÕES,2126,Nova Iguaçu,3303500
14988,JOSÉ CARLOS DE OLIVEIRA,2955,Caruaru,2604106
14989,JOSÉ CARLOS VALE DE LIMA,3933,Montes Claros,3143302
14991,JOSÉ CONRADO DE ARAÚJO,1092,Aracaju,2800308
14992,JOSÉ CORREIA MACHADO,3933,Montes Claros,3143302
14993,JOSÉ DE ABREU,1883,Alegrete,4300406
14994,JOSÉ DE ALENCAR,4024,João Monlevade,3136207
14995,José de Anchieta,4950,Colatina,3201506
